,year,precip,Area
73778,2024,2.8697138,Iran (Islamic Republic of)
73779,2024,2.04419,Iran (Islamic Republic of)
73780,2024,1.815335,Iran (Islamic Republic of)
73781,2024,1.0824103,Iran (Islamic Republic of)
73782,2024,0.7285962,Iran (Islamic Republic of)
73783,2024,1.0532081,Iran (Islamic Republic of)
73784,2024,1.0822189,Afghanistan
73785,2024,1.1770413,Afghanistan
73786,2024,1.5412443,Afghanistan
73787,2024,2.3044326,Afghanistan
73788,2024,2.8251579,Afghanistan
73789,2024,1.7672167,Afghanistan
73790,2024,1.2137945,China
73791,2024,0.60969275,China
73792,2024,0.35476157,China
73793,2024,0.24490705,China
73794,2024,0.15685816,China
73795,2024,0.22561999,China
73796,2024,0.2672024,China
73797,2024,0.30858535,China
73798,2024,0.37075156,China
73799,2024,0.6050655,China
73800,2024,0.69182223,China
73801,2024,0.7019379,China
73802,2024,0.66793,China
73803,2024,0.74520695,China
73804,2024,0.9091128,China
73805,2024,0.78899604,China
73806,2024,0.66481507,China
73807,2024,0.9189111,China
73808,2024,1.10454,China
73809,2024,1.3824093,China
73810,2024,2.7076402,China
73811,2024,2.7169108,China
73812,2024,2.734261,China
73813,2024,4.182714,China
73814,2024,5.206915,Japan
73815,2024,4.5970125,Japan
73816,2024,4.624288,Japan
73817,2024,6.648118,Japan
73818,2024,7.9223604,Japan
73819,2024,7.624343,Japan
73820,2024,6.778472,Japan
73821,2024,6.14705,Japan
73904,2024,1.4964001,Spain
73905,2024,1.4595217,Spain
73907,2024,1.477608,Italy
73908,2024,1.0330245,Italy
73909,2024,1.3068801,Italy
73910,2024,2.5032523,Italy
73912,2024,2.32247,Greece
73913,2024,1.7382853,Greece
73914,2024,2.077222,Greece
73915,2024,1.8380216,Greece
73916,2024,1.6106335,Türkiye
73917,2024,1.7440941,Türkiye
73918,2024,2.0551763,Türkiye
73919,2024,2.3832116,Türkiye
73920,2024,3.1123729,Türkiye
73921,2024,2.7622042,Türkiye
73922,2024,2.145529,Azerbaijan
73923,2024,2.3594167,Azerbaijan
73924,2024,1.268136,Iran (Islamic Republic of)
73925,2024,0.90080917,Iran (Islamic Republic of)
73926,2024,0.926902,Iran (Islamic Republic of)
73927,2024,0.81933224,Iran (Islamic Republic of)
73928,2024,0.7947251,Iran (Islamic Republic of)
73929,2024,0.91595095,Turkmenistan
73930,2024,1.6648228,Turkmenistan
73931,2024,2.2559638,Tajikistan
73932,2024,2.1911118,Tajikistan
73933,2024,1.0566804,China
73934,2024,0.56948185,China
73935,2024,0.37688136,China
73936,2024,0.26017088,China
73937,2024,0.17140378,China
73938,2024,0.148965,China
73939,2024,0.18940559,China
73940,2024,0.15290323,China
73941,2024,0.12400355,China
73942,2024,0.22976568,China
73943,2024,0.36864772,China
73944,2024,0.37110445,China
73945,2024,0.32762575,China
73946,2024,0.32173443,China
73947,2024,0.4972361,China
73948,2024,0.77729976,China
73949,2024,0.83362246,China
73950,2024,0.6639781,China
73951,2024,0.8084319,China
73952,2024,1.0994246,China
73953,2024,1.2996267,China
73954,2024,1.4798992,China
73955,2024,1.8806353,China
73956,2024,1.1853007,China
73957,2024,1.5064304,China
73958,2024,2.7025406,Japan
73959,2024,3.1189904,Japan
73960,2024,4.1528926,Japan
73961,2024,5.457616,Japan
73962,2024,7.563504,Japan
73963,2024,7.0758843,Japan
73964,2024,6.943685,Japan
73965,2024,6.3589487,Japan
74048,2024,1.8588765,Spain
74049,2024,2.1451747,Spain
74051,2024,2.0045142,Italy
74052,2024,2.08738,Italy
74053,2024,2.316525,Italy
74054,2024,2.038697,Italy
74056,2024,2.315897,Greece
74057,2024,1.929587,Bulgaria
74058,2024,1.5897052,Bulgaria
74059,2024,2.3443766,Greece
74060,2024,2.3204436,Russian Federation
74061,2024,2.126495,Russian Federation
74062,2024,1.8533762,Russian Federation
74063,2024,2.1627293,Russian Federation
74064,2024,3.1114624,Georgia
74065,2024,2.7524185,Armenia
74066,2024,2.5045524,Armenia
74067,2024,2.288817,Azerbaijan
74068,2024,1.8675137,Kazakhstan
74069,2024,0.74595255,Kazakhstan
74070,2024,0.5279583,Kazakhstan
74071,2024,0.5442282,Kazakhstan
74072,2024,0.6933098,Kazakhstan
74073,2024,0.6660777,Kazakhstan
74074,2024,1.1183543,Kazakhstan
74075,2024,1.8648062,Kazakhstan
74076,2024,1.9581476,Kazakhstan
74077,2024,1.7985433,China
74078,2024,1.0556343,China
74079,2024,0.76925504,China
74080,2024,0.5894234,China
74081,2024,0.23082924,China
74082,2024,0.15012306,China
74083,2024,0.051384617,China
74084,2024,0.06410018,China
74085,2024,0.06278994,China
74086,2024,0.049102664,China
74087,2024,0.10087533,China
74088,2024,0.087757364,China
74089,2024,0.09822538,China
74090,2024,0.12591302,China
74091,2024,0.2338777,China
74092,2024,0.4032394,China
74093,2024,0.6025303,China
74094,2024,0.6173321,China
74095,2024,0.81726086,China
74096,2024,0.92464286,China
74097,2024,1.0922558,China
74098,2024,1.4972141,China
74099,2024,1.2678573,China
74100,2024,2.0174515,China
74101,2024,3.0049472,China
74102,2024,2.5300422,Japan
74103,2024,3.0834908,Japan
74104,2024,2.81629,Japan
74105,2024,3.4290752,Japan
74106,2024,4.0615106,Japan
74107,2024,3.8156838,Japan
74108,2024,3.1702876,Japan
74109,2024,4.8199754,Japan
74110,2024,4.385369,Russian Federation
74111,2024,4.91908,Russian Federation
74112,2024,4.58611,Russian Federation
74113,2024,4.746183,Russian Federation
74114,2024,4.83682,Russian Federation
74115,2024,4.2075496,Russian Federation
74116,2024,5.767185,Russian Federation
74117,2024,4.6719074,Russian Federation
74118,2024,3.8536286,Russian Federation
74119,2024,3.78081,Russian Federation
74192,2024,3.2581985,France
74193,2024,3.3967156,France
74194,2024,4.0238943,France
74195,2024,4.4132576,France
74196,2024,2.300387,Italy
74197,2024,2.761928,Croatia
74198,2024,2.8871312,Bosnia and Herzegovina
74199,2024,3.3464751,Bosnia and Herzegovina
74200,2024,1.9533851,Romania
74201,2024,1.75052,Bulgaria
74202,2024,1.553052,Bulgaria
74203,2024,1.4242041,Romania
74204,2024,3.0806336,Russian Federation
74205,2024,2.2110686,Russian Federation
74206,2024,2.353382,Russian Federation
74207,2024,2.9085486,Russian Federation
74208,2024,3.185731,Russian Federation
74209,2024,2.65928,Russian Federation
74210,2024,1.3988224,Russian Federation
74211,2024,2.555241,Kazakhstan
74212,2024,0.8625426,Kazakhstan
74213,2024,0.7292272,Kazakhstan
74214,2024,0.94703496,Kazakhstan
74215,2024,1.5940894,Kazakhstan
74216,2024,1.8104019,Kazakhstan
74217,2024,0.5856862,Kazakhstan
74218,2024,0.90033996,Kazakhstan
74219,2024,1.5068724,Kazakhstan
74220,2024,1.4519422,Kazakhstan
74221,2024,1.3097848,China
74222,2024,1.6710087,China
74223,2024,1.6797402,China
74224,2024,1.1079521,China
74225,2024,0.7148982,China
74226,2024,0.64459574,China
74227,2024,0.41293946,China
74228,2024,0.21857162,China
74229,2024,0.15858379,China
74230,2024,0.06985715,China
74231,2024,0.1268089,China
74232,2024,0.1848747,China
74233,2024,0.2510952,China
74234,2024,0.13912652,China
74235,2024,0.11020571,China
74236,2024,0.11741974,China
74237,2024,0.20855129,China
74238,2024,0.32128602,China
74239,2024,0.4951087,China
74240,2024,0.5572405,China
74241,2024,0.76124126,China
74242,2024,0.95736724,China
74243,2024,1.2557514,China
74244,2024,1.134107,China
74245,2024,1.4020717,China
74246,2024,1.6408997,Japan
74247,2024,2.7485662,Japan
74248,2024,2.3685603,Japan
74249,2024,1.7401291,Japan
74250,2024,2.132785,Japan
74251,2024,2.6352775,Japan
74252,2024,2.2841582,Japan
74253,2024,3.352522,Japan
74254,2024,3.389215,Russian Federation
74255,2024,4.301905,Russian Federation
74256,2024,3.8476365,Russian Federation
74257,2024,4.2360916,Russian Federation
74258,2024,3.119475,Russian Federation
74259,2024,4.673225,Russian Federation
74260,2024,4.213439,Russian Federation
74261,2024,4.259308,Russian Federation
74262,2024,4.225166,Russian Federation
74263,2024,3.143025,Russian Federation
74336,2024,3.4479547,France
74337,2024,3.155113,France
74338,2024,3.928742,France
74339,2024,5.228629,France
74340,2024,3.8597214,Italy
74341,2024,4.5515738,Croatia
74342,2024,2.5494583,Croatia
74343,2024,1.4414098,Croatia
74344,2024,1.4296404,Hungary
74345,2024,2.08563,Romania
74346,2024,1.7632167,Romania
74347,2024,1.7535858,Republic of Moldova
74348,2024,1.9594752,Russian Federation
74349,2024,1.3221016,Russian Federation
74350,2024,1.6834774,Russian Federation
74351,2024,1.580301,Russian Federation
74352,2024,1.8102096,Russian Federation
74353,2024,1.4409243,Russian Federation
74354,2024,1.1176918,Russian Federation
74355,2024,1.3842132,Kazakhstan
74356,2024,1.5831949,Kazakhstan
74357,2024,0.9893049,Kazakhstan
74358,2024,0.9849046,Kazakhstan
74359,2024,1.1239862,Kazakhstan
74360,2024,1.3405632,Kazakhstan
74361,2024,0.8299705,Kazakhstan
74362,2024,1.0361843,Kazakhstan
74363,2024,1.3002213,Kazakhstan
74364,2024,1.2897903,Kazakhstan
74365,2024,1.270441,China
74366,2024,1.2521992,China
74367,2024,1.3468736,China
74368,2024,1.7268045,China
74369,2024,1.0079548,China
74370,2024,0.68482983,China
74371,2024,0.5363177,China
74372,2024,0.39700204,China
74373,2024,0.1942451,China
74374,2024,0.18447395,China
74375,2024,0.28539148,China
74376,2024,0.45146742,China
74377,2024,0.46592385,China
74378,2024,0.38094288,China
74379,2024,0.29853135,China
74380,2024,0.28148675,China
74381,2024,0.3061347,China
74382,2024,0.42584673,China
74383,2024,0.64049333,China
74384,2024,0.6637551,China
74385,2024,0.6794878,China
74386,2024,0.9216345,China
74387,2024,1.1250404,China
74388,2024,1.08937,China
74389,2024,1.310331,China
74390,2024,1.5784816,Russian Federation
74391,2024,2.0444102,Russian Federation
74392,2024,2.2363524,Russian Federation
74393,2024,2.211542,Russian Federation
74394,2024,1.7769352,Russian Federation
74395,2024,2.9975426,Russian Federation
74396,2024,3.7492726,Russian Federation
74397,2024,3.0073452,Russian Federation
74398,2024,2.7896256,Russian Federation
74399,2024,3.2498488,Russian Federation
74400,2024,3.8573277,Russian Federation
74401,2024,3.9535384,Russian Federation
74402,2024,3.8007615,Russian Federation
74403,2024,4.1852236,Russian Federation
74404,2024,3.561135,Russian Federation
74405,2024,3.636088,Russian Federation
74406,2024,3.5464413,Russian Federation
74407,2024,3.7583363,Russian Federation
74480,2024,2.8238513,France
74481,2024,2.8992534,France
74482,2024,3.6781693,France
74483,2024,3.5761256,France
74484,2024,3.1423707,Austria
74485,2024,2.9041133,Austria
74486,2024,2.1828356,Austria
74487,2024,2.4381905,Czechia
74488,2024,2.184704,Russian Federation
74489,2024,2.5081425,Russian Federation
74490,2024,2.0796566,Russian Federation
74491,2024,2.0195365,Russian Federation
74492,2024,1.8916175,Russian Federation
74493,2024,1.8172016,Russian Federation
74494,2024,1.7124643,Russian Federation
74495,2024,1.6342087,Russian Federation
74496,2024,1.8994544,Russian Federation
74497,2024,1.8161309,Russian Federation
74498,2024,1.5447632,Russian Federation
74499,2024,1.3012291,Kazakhstan
74500,2024,1.3368728,Kazakhstan
74501,2024,1.3622313,Kazakhstan
74502,2024,1.227384,Kazakhstan
74503,2024,1.1877196,Kazakhstan
74504,2024,1.0642507,Kazakhstan
74505,2024,0.873847,Kazakhstan
74506,2024,1.2645711,Kazakhstan
74507,2024,1.2072589,Kazakhstan
74508,2024,1.6566223,Kazakhstan
74509,2024,1.495827,China
74510,2024,1.0440108,China
74511,2024,1.1923528,China
74512,2024,1.8294954,China
74513,2024,2.029619,China
74514,2024,1.542947,China
74515,2024,0.46485263,China
74516,2024,0.21550961,China
74517,2024,0.18902266,China
74518,2024,0.25631303,China
74519,2024,0.37317276,China
74520,2024,0.36150143,China
74521,2024,0.44027025,China
74522,2024,0.4194662,China
74523,2024,0.46388108,China
74524,2024,0.48727852,China
74525,2024,0.37425637,China
74526,2024,0.36309314,China
74527,2024,0.4671715,China
74528,2024,0.5429671,China
74529,2024,0.6145824,China
74530,2024,0.78651094,China
74531,2024,1.0548117,China
74532,2024,1.0723257,China
74533,2024,1.035444,China
74534,2024,1.3970234,Russian Federation
74535,2024,1.6329348,Russian Federation
74536,2024,1.8270559,Russian Federation
74537,2024,1.5027033,Russian Federation
74538,2024,1.2471787,Russian Federation
74539,2024,1.5785658,Russian Federation
74540,2024,1.9939296,Russian Federation
74541,2024,2.215824,Russian Federation
74542,2024,2.3572648,Russian Federation
74543,2024,2.6958406,Russian Federation
74544,2024,2.9235718,Russian Federation
74545,2024,3.2693133,Russian Federation
74546,2024,3.8727212,Russian Federation
74547,2024,3.1788414,Russian Federation
74548,2024,2.8024561,Russian Federation
74549,2024,2.9089658,Russian Federation
74550,2024,3.085134,Russian Federation
74551,2024,3.49719,Russian Federation
74624,2024,3.1118212,United Kingdom of Great Britain and Northern Ireland
74625,2024,3.0901406,Belgium
74626,2024,3.5966003,Belgium
74627,2024,3.6015022,Germany
74628,2024,2.9094098,Germany
74629,2024,2.2823298,Germany
74630,2024,2.2816014,Poland
74631,2024,2.0259824,Poland
74632,2024,2.0505896,Poland
74633,2024,2.0317168,Poland
74634,2024,2.2687979,Russian Federation
74635,2024,2.5100431,Russian Federation
74636,2024,2.1546874,Russian Federation
74637,2024,2.00942,Russian Federation
74638,2024,1.8933971,Russian Federation
74639,2024,1.8443638,Russian Federation
74640,2024,1.6780186,Russian Federation
74641,2024,1.6001993,Russian Federation
74642,2024,1.5729005,Russian Federation
74643,2024,1.6955513,Kazakhstan
74644,2024,1.8172483,Kazakhstan
74645,2024,1.9018234,Kazakhstan
74646,2024,1.9480274,Kazakhstan
74647,2024,1.7146221,Kazakhstan
74648,2024,1.3852189,Kazakhstan
74649,2024,1.1689726,Kazakhstan
74650,2024,1.5557406,Kazakhstan
74651,2024,1.8397653,Kazakhstan
74652,2024,2.0274599,Kazakhstan
74653,2024,1.9142462,China
74654,2024,1.8871183,China
74655,2024,1.5869557,China
74656,2024,1.9895823,China
74657,2024,2.2683785,China
74658,2024,1.624656,China
74659,2024,1.0795236,China
74660,2024,0.54501903,China
74661,2024,0.54210794,China
74662,2024,0.47017103,China
74663,2024,0.31257185,China
74664,2024,0.46750212,China
74665,2024,0.7178288,China
74666,2024,0.5418247,China
74667,2024,0.4018453,China
74668,2024,0.36281547,China
74669,2024,0.2961924,China
74670,2024,0.3786312,China
74671,2024,0.5530771,China
74672,2024,0.71601725,China
74673,2024,0.7729869,China
74674,2024,0.9850702,China
74675,2024,1.266727,China
74676,2024,1.604963,China
74677,2024,1.3179792,China
74678,2024,1.2675651,Russian Federation
74679,2024,1.2269799,Russian Federation
74680,2024,1.2476658,Russian Federation
74681,2024,1.4131143,Russian Federation
74682,2024,1.0071772,Russian Federation
74683,2024,1.3369353,Russian Federation
74684,2024,2.1672986,Russian Federation
74685,2024,2.3460517,Russian Federation
74686,2024,2.9169831,Russian Federation
74687,2024,2.300406,Russian Federation
74688,2024,2.8013244,Russian Federation
74689,2024,2.687874,Russian Federation
74690,2024,2.6305509,Russian Federation
74691,2024,2.4506776,Russian Federation
74692,2024,2.3101792,Russian Federation
74693,2024,2.4847445,Russian Federation
74694,2024,2.6937385,Russian Federation
74695,2024,2.5282636,Russian Federation
74768,2024,2.8159103,United Kingdom of Great Britain and Northern Ireland
74770,2024,3.4442954,Germany
74771,2024,3.663089,Germany
74772,2024,3.0637364,Germany
74773,2024,2.4484532,Germany
74774,2024,2.4138832,Poland
74775,2024,2.3485138,Poland
74776,2024,2.3074243,Poland
74777,2024,2.145454,Belarus
74778,2024,2.4723153,Belarus
74779,2024,2.3418126,Belarus
74780,2024,2.409794,Belarus
74781,2024,2.2119312,Russian Federation
74782,2024,2.1726525,Russian Federation
74783,2024,1.8098214,Russian Federation
74784,2024,1.83498,Russian Federation
74785,2024,1.7447771,Russian Federation
74786,2024,1.6671507,Russian Federation
74787,2024,2.0588934,Kazakhstan
74788,2024,2.2661414,Kazakhstan
74789,2024,2.0157456,Kazakhstan
74790,2024,1.8076198,Kazakhstan
74791,2024,1.4851773,Kazakhstan
74792,2024,1.4469016,Kazakhstan
74793,2024,1.4544246,Kazakhstan
74794,2024,1.528988,Kazakhstan
74795,2024,1.7681587,Kazakhstan
74796,2024,1.5543911,Kazakhstan
74797,2024,1.6581771,Kazakhstan
74798,2024,1.7422676,Kazakhstan
74799,2024,1.4679085,Kazakhstan
74800,2024,1.4813862,Kazakhstan
74801,2024,1.588258,Kazakhstan
74802,2024,2.0546992,Kazakhstan
74803,2024,2.549945,Russian Federation
74804,2024,0.9282727,Russian Federation
74805,2024,1.5843741,Russian Federation
74806,2024,0.8217559,Russian Federation
74807,2024,0.6015778,Russian Federation
74808,2024,0.62410617,Russian Federation
74809,2024,0.56573594,Russian Federation
74810,2024,0.45017463,Russian Federation
74811,2024,0.47121033,Russian Federation
74812,2024,0.36988232,Russian Federation
74813,2024,0.37383884,Russian Federation
74814,2024,0.46959907,Russian Federation
74815,2024,0.5982962,Russian Federation
74816,2024,0.7986703,Russian Federation
74817,2024,0.9053129,Russian Federation
74818,2024,1.0606365,Russian Federation
74819,2024,1.1748722,Russian Federation
74820,2024,1.3159288,Russian Federation
74821,2024,1.3346531,Russian Federation
74822,2024,1.0214211,Russian Federation
74823,2024,0.92643726,Russian Federation
74824,2024,0.7744032,Russian Federation
74825,2024,0.997587,Russian Federation
74826,2024,0.8117825,Russian Federation
74827,2024,0.8289444,Russian Federation
74828,2024,1.3327358,Russian Federation
74829,2024,1.661038,Russian Federation
74830,2024,2.0111678,Russian Federation
74831,2024,2.0034244,Russian Federation
74832,2024,2.4069943,Russian Federation
74833,2024,2.5047765,Russian Federation
74834,2024,3.194391,Russian Federation
74835,2024,2.2181783,Russian Federation
74836,2024,2.0526602,Russian Federation
74837,2024,2.2307782,Russian Federation
74838,2024,2.3724513,Russian Federation
74839,2024,2.1749797,Russian Federation
74912,2024,3.7872138,United Kingdom of Great Britain and Northern Ireland
74915,2024,3.3811984,Denmark
74916,2024,2.647096,Denmark
74917,2024,2.1459372,Sweden
74918,2024,1.8537499,Sweden
74919,2024,2.4402995,Sweden
74920,2024,2.276985,Latvia
74921,2024,1.8162158,Latvia
74922,2024,2.1569417,Latvia
74923,2024,2.3355331,Russian Federation
74924,2024,2.3027675,Russian Federation
74925,2024,1.9687836,Russian Federation
74926,2024,1.9890381,Russian Federation
74927,2024,1.8252542,Russian Federation
74928,2024,1.9413483,Russian Federation
74929,2024,1.9970233,Russian Federation
74930,2024,1.7760785,Russian Federation
74931,2024,2.067573,Russian Federation
74932,2024,2.3020837,Russian Federation
74933,2024,2.0688605,Russian Federation
74934,2024,1.7132146,Russian Federation
74935,2024,1.5159647,Russian Federation
74936,2024,1.5386126,Russian Federation
74937,2024,1.5500851,Russian Federation
74938,2024,1.502259,Russian Federation
74939,2024,1.4781051,Russian Federation
74940,2024,1.5827634,Russian Federation
74941,2024,1.604402,Russian Federation
74942,2024,1.6039727,Russian Federation
74943,2024,1.7016675,Russian Federation
74944,2024,1.6993697,Russian Federation
74945,2024,1.6858711,Russian Federation
74946,2024,1.7130209,Russian Federation
74947,2024,1.6142683,Russian Federation
74948,2024,1.1852129,Russian Federation
74949,2024,1.1127183,Russian Federation
74950,2024,1.0541418,Russian Federation
74951,2024,0.93482953,Russian Federation
74952,2024,0.7247008,Russian Federation
74953,2024,0.69958556,Russian Federation
74954,2024,0.6377055,Russian Federation
74955,2024,0.67849874,Russian Federation
74956,2024,0.64981127,Russian Federation
74957,2024,0.52938515,Russian Federation
74958,2024,0.62654,Russian Federation
74959,2024,0.73198545,Russian Federation
74960,2024,0.98725003,Russian Federation
74961,2024,1.2975727,Russian Federation
74962,2024,1.3003372,Russian Federation
74963,2024,1.2175934,Russian Federation
74964,2024,1.1429458,Russian Federation
74965,2024,1.1618769,Russian Federation
74966,2024,1.2794598,Russian Federation
74967,2024,1.5048442,Russian Federation
74968,2024,0.8060622,Russian Federation
74969,2024,0.7758044,Russian Federation
74970,2024,0.77525175,Russian Federation
74971,2024,0.7150202,Russian Federation
74972,2024,0.74601555,Russian Federation
74973,2024,1.0774097,Russian Federation
74974,2024,1.9146872,Russian Federation
